year,month,artist,title,weeks,rank
2022,11,Lil Baby & Young Thug,Never Hating,2,66
2022,11,Ingrid Andress With Sam Hunt,Wishful Drinking,17,67
2022,11,Grupo Frontera,No Se Va,5,68
2022,11,Tems,Free Mind,15,69
2022,11,Lil Baby,Not Finished,2,70
2022,11,Harry Styles,Music For A Sushi Restaurant,15,71
2022,11,Lil Baby & Nardo Wick,Pop Out,2,72
2022,11,DJ Khaled Featuring Drake & Lil Baby,Staying Alive,12,73
2022,11,Lil Yachty,Poland,3,74
2022,11,Nate Smith,Whiskey On You,19,75
2022,11,Armani White,Billie Eilish.,7,76
2022,11,Yung Gravy,Betty (Get Money),16,77
2022,11,Lizzo,2 Be Loved (Am I Ready),11,78
2022,11,HARDY Featuring Lainey Wilson,Wait In The Truck,8,79
2022,11,Brent Faiyaz,All Mine,12,80
2022,11,Manuel Turizo,La Bachata,10,81
2022,11,Burna Boy,Last Last,16,82
2022,11,Joji,Glimpse Of Us,20,83
2022,11,Lil Baby,Freestyle,7,84
2022,11,Rema & Selena Gomez,Calm Down,8,85
2022,11,Karol G x Maldy,Gatubela,9,86
2022,11,Omar Apollo,Evergreen,6,87
2022,11,Gabby Barrett,Pick Me Up,13,88
2022,11,Diddy & Bryson Tiller,Gotta Move On,4,89
2022,11,Lil Baby,Perfect Timing,2,90
2022,11,Luke Bryan,Country On,10,91
2022,11,Rosa Linn,Snap,9,92
2022,11,Russell Dickerson & Jake Scott,She Likes It,30,93
2022,11,Meghan Trainor,Made You Look,1,94
2022,11,Steve Lacy,Dark Red,5,95
2022,11,Lil Baby Featuring Future,From Now On,2,96
2022,11,Lewis Capaldi,Forget Me,4,97
2022,11,Oliver Tree & Robin Schulz,Miss You,1,98
2022,11,Rosalia,Despecha,12,99
2022,12,Taylor Swift,Anti-Hero,5,0
2022,12,Drake & 21 Savage,Rich Flex,3,1
2022,12,Sam Smith & Kim Petras,Unholy,9,2
2022,12,Steve Lacy,Bad Habit,21,3
2022,12,Mariah Carey,All I Want For Christmas Is You,53,4
2022,12,Brenda Lee,Rockin' Around The Christmas Tree,47,5
2022,12,David Guetta & Bebe Rexha,I'm Good (Blue),13,6
2022,12,Harry Styles,As It Was,34,7
2022,12,Bobby Helms,Jingle Bell Rock,44,8
2022,12,Burl Ives,A Holly Jolly Christmas,27,9
2022,12,Rihanna,Lift Me Up,4,10
2022,12,The Weeknd & Ariana Grande,Die For You,17,11
2022,12,Morgan Wallen,You Proof,28,12
2022,12,Chris Brown,Under The Influence,11,13
2022,12,Nicki Minaj,Super Freaky Girl,15,14
2022,12,Beyonce,Cuff It,15,15
2022,12,Zach Bryan,Something In The Orange,31,16
2022,12,Post Malone Featuring Doja Cat,I Like You (A Happier Song),25,17
2022,12,Andy Williams,It's The Most Wonderful Time Of The Year,28,18
2022,12,Morgan Wallen,Wasted On You,54,19
2022,12,Lil Uzi Vert,Just Wanna Rock,6,20
2022,12,GloRilla & Cardi B,Tomorrow 2,9,21
2022,12,Wham!,Last Christmas,26,22
2022,12,Meghan Trainor,Made You Look,5,23
2022,12,Doja Cat,Vegas,25,24
2022,12,Taylor Swift,Lavender Haze,5,25
2022,12,OneRepublic,I Ain't Worried,24,26
2022,12,Bad Bunny,Titi Me Pregunto,29,27
2022,12,Future Featuring Drake & Tems,Wait For U,30,28
2022,12,Drake & 21 Savage,Major Distribution,3,29
2022,12,Drake & 21 Savage,Spin Bout U,3,30
2022,12,Luke Combs,The Kind Of Love We Make,23,31
2022,12,Nicky Youre & dazy,Sunroof,26,32
2022,12,Nat King Cole,The Christmas Song (Merry Christmas To You),33,33
2022,12,JVKE,Golden Hour,13,34
2022,12,Drake Featuring 21 Savage,Jimmy Cooks,23,35
2022,12,Drake & 21 Savage,Circo Loco,3,36
2022,12,Cole Swindell,She Had Me At Heads Carolina,26,37
2022,12,Drake & 21 Savage,On BS,3,38
2022,12,The Ronettes,Sleigh Ride,17,39
2022,12,Dean Martin,"Let It Snow, Let It Snow, Let It Snow",20,40
2022,12,Jose Feliciano,Feliz Navidad,21,41
2022,12,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,It's Beginning To Look A Lot Like Christmas,13,42
2022,12,Lizzo,About Damn Time,32,43
2022,12,Stephen Sanchez,Until I Found You,21,44
2022,12,Kane Brown With Katelyn Brown,Thank God,11,45
2022,12,Drake & 21 Savage Featuring Travis Scott,Pussy & Millions,3,46
2022,12,Kelly Clarkson,Underneath The Tree,16,47
2022,12,Bailey Zimmerman,Fall In Love,30,48
2022,12,Taylor Swift,Bejeweled,5,49
2022,12,Elton John & Britney Spears,Hold Me Closer,13,50
2022,12,Taylor Swift,Midnight Rain,5,51
2022,12,HARDY Featuring Lainey Wilson,Wait In The Truck,12,52
2022,12,Bailey Zimmerman,Rock And A Hard Place,24,53
2022,12,Jordan Davis,What My World Spins Around,15,54
2022,12,Thomas Rhett Featuring Riley Green,Half Of Me,14,55
2022,12,Quavo & Takeoff,Hotel Lobby (Unc And Phew),20,56
2022,12,Taylor Swift,Maroon,5,57
2022,12,Jax,Victoria's Secret,17,58
2022,12,Jackson Dean,Don't Come Lookin',13,59
2022,12,Jelly Roll,Son Of A Sinner,21,60
2022,12,Drake & 21 Savage,Privileged Rappers,3,61
2022,12,SZA,Shirt,4,62
2022,12,Lil Nas X,Star Walkin' (League Of Legends Worlds Anthem),9,63
2022,12,Taylor Swift Featuring Ice Spice,Karma,5,64
2022,12,Drake,BackOutsideBoyz,3,65
2022,12,Taylor Swift,"You're On Your Own, Kid",5,66
2022,12,Drake & 21 Savage,Broke Boys,3,67
2022,12,Taylor Swift Featuring Lana Del Rey,Snow On The Beach,5,68
2022,12,Drake & 21 Savage,Hours In Silence,3,69
2022,12,Nate Smith,Whiskey On You,23,70
2022,12,d4vd,Romantic Homicide,12,71
2022,12,Taylor Swift,Vigilante Shit,5,72
2022,12,Tems,Free Mind,19,73
2022,12,Armani White,Billie Eilish.,11,74
2022,12,Rod Wave,Break My Heart,2,75
2022,12,Drake,Jumbotron Shit Poppin,3,76
2022,12,Taylor Swift,Question...?,5,77
2022,12,Grupo Frontera,No Se Va,9,78
2022,12,Lil Baby,Heyy,7,79
2022,12,Lil Baby,California Breeze,6,80
2022,12,Rema & Selena Gomez,Calm Down,12,81
2022,12,Luke Bryan,Country On,14,82
2022,12,Taylor Swift,Mastermind,5,83
2022,12,Drake & 21 Savage,Treacherous Twins,3,84
2022,12,Lainey Wilson,Heart Like A Truck,2,85
2022,12,Gabby Barrett,Pick Me Up,17,86
2022,12,Pharrell Williams & Travis Scott,Down In Atlanta,1,87
2022,12,Taylor Swift,Labyrinth,5,88
2022,12,Lil Baby,Freestyle,11,89
2022,12,Oliver Tree & Robin Schulz,Miss You,5,90
2022,12,Taylor Swift,Sweet Nothing,5,91
2022,12,Brent Faiyaz,All Mine,16,92
2022,12,Manuel Turizo,La Bachata,14,93
2022,12,Rod Wave,Got It Right,1,94
2022,12,Joji,Die For You,3,95
2022,12,Jimmie Allen,Down Home,4,96
2022,12,Luke Combs,"Going, Going, Gone",2,97
2022,12,Drake,Middle Of The Ocean,3,98
2022,12,Drake & 21 Savage,More M's,3,99
2023,1,Mariah Carey,All I Want For Christmas Is You,58,0
2023,1,Brenda Lee,Rockin' Around The Christmas Tree,52,1
2023,1,Bobby Helms,Jingle Bell Rock,49,2
2023,1,Wham!,Last Christmas,31,3
2023,1,Burl Ives,A Holly Jolly Christmas,32,4
2023,1,Andy Williams,It's The Most Wonderful Time Of The Year,33,5
2023,1,Jose Feliciano,Feliz Navidad,26,6
2023,1,Taylor Swift,Anti-Hero,10,7
2023,1,Nat King Cole,The Christmas Song (Merry Christmas To You),38,8
2023,1,Sam Smith & Kim Petras,Unholy,14,9
2023,1,SZA,Kill Bill,3,10
2023,1,Ariana Grande,Santa Tell Me,18,11
2023,1,The Ronettes,Sleigh Ride,22,12
2023,1,Kelly Clarkson,Underneath The Tree,21,13
2023,1,Darlene Love,Christmas (Baby Please Come Home),17,14
2023,1,Bing Crosby,White Christmas,30,15
2023,1,Nat King Cole,Deck The Halls,8,16
2023,1,Dean Martin,"Let It Snow, Let It Snow, Let It Snow",25,17
2023,1,David Guetta & Bebe Rexha,I'm Good (Blue),18,18
2023,1,Frank Sinatra,Jingle Bells,9,19
2023,1,Drake & 21 Savage,Rich Flex,8,20
2023,1,"Metro Boomin, The Weeknd & 21 Savage",Creepin',4,21
2023,1,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,It's Beginning To Look A Lot Like Christmas,18,22
2023,1,Elvis Presley,Blue Christmas,8,23
2023,1,Michael Buble,It's Beginning To Look A Lot Like Christmas,15,24
2023,1,The Weeknd & Ariana Grande,Die For You,22,25
2023,1,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),15,26
2023,1,Gene Autry,Rudolph The Red-Nosed Reindeer,22,27
2023,1,The Beach Boys,Little Saint Nick,4,28
2023,1,Steve Lacy,Bad Habit,26,29
2023,1,Harry Styles,As It Was,39,30
2023,1,Chuck Berry,Run Rudolph Run,17,31
2023,1,Paul McCartney,Wonderful Christmastime,8,32
2023,1,Jackson 5,Santa Claus Is Comin' To Town,6,33
2023,1,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",7,34
2023,1,Eartha Kitt With Henri Rene And His Orchestra,Santa Baby,5,35
2023,1,Donny Hathaway,This Christmas,3,36
2023,1,Beyonce,Cuff It,20,37
2023,1,Chris Brown,Under The Influence,16,38
2023,1,Andy Williams,Happy Holiday / The Holiday Season,15,39
2023,1,Perry Como With Mitchell Ayers And His Orchestra,(There's No Place Like) Home For The Holidays (1959),13,40
2023,1,Zach Bryan,Something In The Orange,36,41
2023,1,Eagles,Please Come Home For Christmas,12,42
2023,1,Ed Sheeran & Elton John,Merry Christmas,6,43
2023,1,Meghan Trainor,Made You Look,10,44
2023,1,Morgan Wallen,You Proof,33,45
2023,1,John & Yoko/The Plastic Ono Band With The Harlem Community Choir,Happy Xmas (War Is Over),4,46
2023,1,Michael Buble,Have Yourself A Merry Little Christmas,3,47
2023,1,JVKE,Golden Hour,18,48
2023,1,Vince Guaraldi Trio,Christmastime Is Here,3,49
2023,1,Nicki Minaj,Super Freaky Girl,20,50
2023,1,SZA,Shirt,9,51
2023,1,Lil Uzi Vert,Just Wanna Rock,11,52
2023,1,GloRilla & Cardi B,Tomorrow 2,14,53
2023,1,"Metro Boomin, Future & Chris Brown",Superhero (Heroes & Villains),4,54
2023,1,Kane Brown With Katelyn Brown,Thank God,16,55
2023,1,Rihanna,Lift Me Up,9,56
2023,1,Stephen Sanchez,Until I Found You,26,57
2023,1,SZA,Nobody Gets Me,3,58
2023,1,Lizzo,Someday At Christmas,5,59
2023,1,Bailey Zimmerman,Rock And A Hard Place,29,60
2023,1,Nengo Flow & Bad Bunny,Gato de Noche,1,61
2023,1,Jax,Victoria's Secret,22,62
2023,1,Taylor Swift,Lavender Haze,10,63
2023,1,SZA,Low,3,64
2023,1,Jelly Roll,Son Of A Sinner,26,65
2023,1,SZA,Blind,3,66
2023,1,Jordan Davis,What My World Spins Around,20,67
2023,1,HARDY Featuring Lainey Wilson,Wait In The Truck,17,68
2023,1,Luke Combs,"Going, Going, Gone",7,69
2023,1,Lainey Wilson,Heart Like A Truck,7,70
2023,1,Lauren Spencer Smith,Last Christmas,5,71
2023,1,Kane Brown,Blue Christmas,4,72
2023,1,SZA,Snooze,3,73
2023,1,RAYE Featuring 070 Shake,Escapism,4,74
2023,1,Kelly Clarkson & Ariana Grande,"Santa, Can't You Hear Me",4,75
2023,1,SZA,Love Language,3,76
2023,1,Lil Nas X,Star Walkin' (League Of Legends Worlds Anthem),14,77
2023,1,Rema & Selena Gomez,Calm Down,17,78
2023,1,Nate Smith,Whiskey On You,28,79
2023,1,SZA,Seek & Destroy,3,80
2023,1,Elton John & Britney Spears,Hold Me Closer,18,81
2023,1,Carin Leon X Grupo Frontera,Que Vuelvas,1,82
2023,1,Metro Boomin Featuring Don Toliver & Future,Too Many Nights,4,83
2023,1,Drake & 21 Savage,Spin Bout U,8,84
2023,1,SZA Featuring Don Toliver,Used,3,85
2023,1,d4vd,Romantic Homicide,17,86
2023,1,Drake & 21 Savage,Circo Loco,8,87
2023,1,SZA Featuring Phoebe Bridgers,Ghost In The Machine,3,88
2023,1,Jimmie Allen,Down Home,6,89
2023,1,Fuerza Regida X Grupo Frontera,Bebe Dame,1,90
2023,1,SZA,Special,3,91
2023,1,Grupo Frontera,No Se Va,12,92
2023,1,Pentatonix Featuring Meghan Trainor,Kid On Christmas,2,93
2023,1,Morgan Wallen,One Thing At A Time,4,94
2023,1,Gabby Barrett,Pick Me Up,19,95
2023,1,SZA,SOS,3,96
2023,1,Lewis Capaldi,Forget Me,7,97
2023,1,Arcangel & Bad Bunny,La Jumpa,2,98
2023,1,SZA,Gone Girl,3,99
2023,2,Miley Cyrus,Flowers,2,0
2023,2,SZA,Kill Bill,7,1
2023,2,Taylor Swift,Anti-Hero,14,2
2023,2,"Metro Boomin, The Weeknd & 21 Savage",Creepin',8,3
2023,2,Sam Smith & Kim Petras,Unholy,18,4
2023,2,David Guetta & Bebe Rexha,I'm Good (Blue),22,5
2023,2,The Weeknd & Ariana Grande,Die For You,26,6
2023,2,Drake & 21 Savage,Rich Flex,12,7
2023,2,Harry Styles,As It Was,43,8
2023,2,JVKE,Golden Hour,22,9
2023,2,Zach Bryan,Something In The Orange,40,10
2023,2,Lil Uzi Vert,Just Wanna Rock,15,11
2023,2,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",2,12
2023,2,Meghan Trainor,Made You Look,14,13
2023,2,Beyonce,Cuff It,24,14
2023,2,Chris Brown,Under The Influence,20,15
2023,2,Steve Lacy,Bad Habit,30,16
2023,2,Kane Brown With Katelyn Brown,Thank God,20,17
2023,2,Bailey Zimmerman,Rock And A Hard Place,33,18
2023,2,Morgan Wallen,You Proof,37,19
2023,2,"Metro Boomin, Future & Chris Brown",Superhero (Heroes & Villains),8,20
2023,2,RAYE Featuring 070 Shake,Escapism,8,21
2023,2,HARDY Featuring Lainey Wilson,Wait In The Truck,21,22
2023,2,Post Malone Featuring Doja Cat,I Like You (A Happier Song),31,23
2023,2,Luke Combs,"Going, Going, Gone",11,24
2023,2,SZA,Shirt,13,25
2023,2,Morgan Wallen,Thought You Should Know,24,26
2023,2,Rema & Selena Gomez,Calm Down,21,27
2023,2,Stephen Sanchez,Until I Found You,30,28
2023,2,Taylor Swift,Lavender Haze,14,29
2023,2,SZA,Snooze,7,30
2023,2,Fuerza Regida X Grupo Frontera,Bebe Dame,5,31
2023,2,Lainey Wilson,Heart Like A Truck,11,32
2023,2,Future Featuring Drake & Tems,Wait For U,36,33
2023,2,Luke Combs,The Kind Of Love We Make,27,34
2023,2,Nicki Minaj,Super Freaky Girl,24,35
2023,2,GloRilla & Cardi B,Tomorrow 2,18,36
2023,2,SZA,Nobody Gets Me,7,37
2023,2,Miguel,Sure Thing,26,38
2023,2,Jordan Davis,What My World Spins Around,24,39
2023,2,Cole Swindell,She Had Me At Heads Carolina,31,40
2023,2,Nicky Youre & dazy,Sunroof,31,41
2023,2,Sia,Unstoppable,24,42
2023,2,Rihanna,Lift Me Up,13,43
2023,2,OneRepublic,I Ain't Worried,29,44
2023,2,Nate Smith,Whiskey On You,32,45
2023,2,SZA,Low,7,46
2023,2,Lizzo,About Damn Time,37,47
2023,2,Coi Leray,Players,4,48
2023,2,Doja Cat,Vegas,30,49
2023,2,Carin Leon X Grupo Frontera,Que Vuelvas,5,50
2023,2,Trippie Redd & Juice WRLD,Knight Crawler,1,51
2023,2,Megan Moroney,Tennessee Orange,7,52
2023,2,Lady Gaga,Bloody Mary,4,53
2023,2,Carly Pearce,What He Didn't Do,6,54
2023,2,Sabrina Carpenter,Nonsense,2,55
2023,2,SZA,Blind,7,56
2023,2,Lewis Capaldi,Forget Me,11,57
2023,2,Parker McCollum,Handle On You,4,58
2023,2,d4vd,Here With Me,4,59
2023,2,Corey Kent,Wild As Her,16,60
2023,2,Lil Baby,Freestyle,17,61
2023,2,Tory Lanez,The Color Violet,4,62
2023,2,HARDY Featuring Morgan Wallen,Red,1,63
2023,2,Grupo Frontera,No Se Va,16,64
2023,2,Drake & 21 Savage,Spin Bout U,12,65
2023,2,SZA,Love Language,7,66
2023,2,Rosa Linn,Snap,13,67
2023,2,Manuel Turizo,La Bachata,19,68
2023,2,Future,Love You Better,11,69
2023,2,Metro Boomin Featuring Don Toliver & Future,Too Many Nights,8,70
2023,2,Tiesto Featuring Tate McRae,10:35,1,71
2023,2,Morgan Wallen,One Thing At A Time,8,72
2023,2,Thomas Rhett Featuring Riley Green,Half Of Me,20,73
2023,2,Arcangel & Bad Bunny,La Jumpa,6,74
2023,2,Hotel Ugly,Shut Up My Moms Calling,4,75
2023,2,Brett Young,You Didn't,3,76
2023,2,Drake & 21 Savage,Circo Loco,12,77
2023,2,NewJeans,OMG,2,78
2023,2,Lil Nas X,Star Walkin' (League Of Legends Worlds Anthem),18,79
2023,2,Kali Uchis,I Wish You Roses,1,80
2023,2,Ice Spice & Lil Tjay,Gangsta Boo,1,81
2023,2,Mac DeMarco,Heart To Heart,2,82
2023,2,TWICE,Moonlight Sunrise,1,83
2023,2,Nengo Flow & Bad Bunny,Gato de Noche,5,84
2023,2,"Trippie Redd, Future & Lil Baby",Fully Loaded,1,85
2023,2,SZA,Seek & Destroy,7,86
2023,2,Jason Aldean,That's What Tequila Does,3,87
2023,2,NewJeans,Ditto,3,88
2023,2,Trippie Redd & Travis Scott,Krzy Train,1,89
2023,2,Jordan Davis,Next Thing You Know,1,90
2023,2,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,1,91
2023,2,SZA Featuring Phoebe Bridgers,Ghost In The Machine,7,92
2023,2,Lil Baby,California Breeze,11,93
2023,2,Cody Johnson,Human,2,94
2023,2,NLE Choppa & 2Rare,Do It Again,1,95
2023,2,Oliver Tree & Robin Schulz,Miss You,9,96
2023,2,Finesse2Tymes,Back End,1,97
2023,2,SZA Featuring Travis Scott,Open Arms,6,98
2023,2,ThxSoMch,Spit In My Face!,1,99
2023,3,Miley Cyrus,Flowers,6,0
2023,3,SZA,Kill Bill,11,1
2023,3,PinkPantheress & Ice Spice,"Boy's A Liar, Pt. 2",3,2
2023,3,"Metro Boomin, The Weeknd & 21 Savage",Creepin',12,3
2023,3,Morgan Wallen,Last Night,4,4
2023,3,The Weeknd & Ariana Grande,Die For You,30,5
2023,3,Sam Smith & Kim Petras,Unholy,22,6
2023,3,Taylor Swift,Anti-Hero,18,7
2023,3,Beyonce,Cuff It,28,8
2023,3,David Guetta & Bebe Rexha,I'm Good (Blue),26,9
2023,3,Lil Uzi Vert,Just Wanna Rock,19,10
2023,3,Harry Styles,As It Was,47,11
2023,3,Kane Brown With Katelyn Brown,Thank God,24,12
2023,3,Drake & 21 Savage,Rich Flex,16,13
2023,3,Morgan Wallen,Thought You Should Know,28,14
2023,3,Bailey Zimmerman,Rock And A Hard Place,37,15
2023,3,Coi Leray,Players,8,16
2023,3,Chris Brown,Under The Influence,24,17
2023,3,Rema & Selena Gomez,Calm Down,25,18
2023,3,Morgan Wallen,You Proof,41,19
2023,3,Meghan Trainor,Made You Look,18,20
2023,3,Taylor Swift,Lavender Haze,18,21
2023,3,RAYE Featuring 070 Shake,Escapism,12,22
2023,3,Luke Combs,"Going, Going, Gone",15,23
2023,3,"Metro Boomin, Future & Chris Brown",Superhero (Heroes & Villains),12,24
2023,3,Zach Bryan,Something In The Orange,44,25
2023,3,JVKE,Golden Hour,26,26
2023,3,Miguel,Sure Thing,30,27
2023,3,Lainey Wilson,Heart Like A Truck,15,28
2023,3,Steve Lacy,Bad Habit,34,29
2023,3,Stephen Sanchez,Until I Found You,34,30
2023,3,SZA,Shirt,17,31
2023,3,SZA,Snooze,11,32
2023,3,Superstar Pride,Painting Pictures,2,33
2023,3,Future Featuring Drake & Tems,Wait For U,40,34
2023,3,Luke Combs,The Kind Of Love We Make,31,35
2023,3,Post Malone Featuring Doja Cat,I Like You (A Happier Song),35,36
2023,3,Luke Combs,Love You Anyway,2,37
2023,3,Fuerza Regida X Grupo Frontera,Bebe Dame,9,38
2023,3,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",6,39
2023,3,HARDY Featuring Lainey Wilson,Wait In The Truck,25,40
2023,3,Cole Swindell,She Had Me At Heads Carolina,35,41
2023,3,Zach Bryan Featuring Maggie Rogers,Dawns,4,42
2023,3,Jordan Davis,What My World Spins Around,28,43
2023,3,Lizzo,About Damn Time,41,44
2023,3,GloRilla & Cardi B,Tomorrow 2,22,45
2023,3,Lady Gaga,Bloody Mary,8,46
2023,3,SZA,Nobody Gets Me,11,47
2023,3,NF,Hope,1,48
2023,3,Sia,Unstoppable,28,49
2023,3,Toosii,Favorite Song,1,50
2023,3,Rihanna,Lift Me Up,17,51
2023,3,Carly Pearce,What He Didn't Do,10,52
2023,3,The Kid LAROI,Love Again,4,53
2023,3,Lizzo Featuring SZA,Special,2,54
2023,3,Carin Leon X Grupo Frontera,Que Vuelvas,9,55
2023,3,Drake & 21 Savage,Spin Bout U,16,56
2023,3,Parker McCollum,Handle On You,8,57
2023,3,Corey Kent,Wild As Her,20,58
2023,3,Morgan Wallen,One Thing At A Time,12,59
2023,3,Morgan Wallen,I Wrote The Book,4,60
2023,3,Lil Uzi Vert,Watch This (ARIZONATEARS Pluggnb Remix),1,61
2023,3,Niall Horan,Heaven,1,62
2023,3,Lil Baby,Freestyle,21,63
2023,3,SZA,Low,11,64
2023,3,Megan Moroney,Tennessee Orange,11,65
2023,3,Jordan Davis,Next Thing You Know,5,66
2023,3,Ice Spice,In Ha Mood,3,67
2023,3,Polo G & Future,No Time Wasted,1,68
2023,3,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,5,69
2023,3,Brett Young,You Didn't,7,70
2023,3,Sabrina Carpenter,Nonsense,6,71
2023,3,Tiesto Featuring Tate McRae,10:35,5,72
2023,3,Linkin Park,Lost,2,73
2023,3,Lizzy McAlpine,Ceilings,1,74
2023,3,"Metro Boomin, Travis Scott & Young Thug",Trance,3,75
2023,3,Jason Aldean,That's What Tequila Does,7,76
2023,3,d4vd,Here With Me,8,77
2023,3,Peso Pluma X Natanael Cano,PRC,3,78
2023,3,Morgan Wallen,Everything I Love,4,79
2023,3,Lil Baby Featuring Fridayy,Forever,7,80
2023,3,Grupo Frontera,No Se Va,20,81
2023,3,Latto Featuring LU KALA,Lottery,1,82
2023,3,Tory Lanez,The Color Violet,8,83
2023,3,Cody Johnson,Human,6,84
2023,3,Future,Love You Better,15,85
2023,3,Tyler Hubbard,Dancin' In The Country,3,86
2023,3,Ozuna Featuring Feid,Hey Mor,4,87
2023,3,NewJeans,OMG,6,88
2023,3,Yandel & Feid,Yandel 150,3,89
2023,3,Karol G x Romeo Santos,X Si Volvemos,3,90
2023,3,Metro Boomin Featuring Don Toliver & Future,Too Many Nights,12,91
2023,3,SZA,Blind,11,92
2023,3,P!nk,Trustfall,1,93
2023,3,NLE Choppa & 2Rare,Do It Again,5,94
2023,3,NLE Choppa,Slut Me Out,1,95
2023,3,Arcangel & Bad Bunny,La Jumpa,10,96
2023,3,Hotel Ugly,Shut Up My Moms Calling,8,97
2023,3,Dierks Bentley,Gold,1,98
2023,3,Finesse2Tymes,Back End,5,99
2023,4,Miley Cyrus,Flowers,10,0
2023,4,Morgan Wallen,Last Night,8,1
2023,4,SZA,Kill Bill,15,2
2023,4,"Metro Boomin, The Weeknd & 21 Savage",Creepin',16,3
2023,4,The Weeknd & Ariana Grande,Die For You,34,4
2023,4,PinkPantheress & Ice Spice,"Boy's A Liar, Pt. 2",7,5
2023,4,Taylor Swift,Anti-Hero,22,6
2023,4,Rema & Selena Gomez,Calm Down,29,7
2023,4,Coi Leray,Players,12,8
2023,4,Bailey Zimmerman,Rock And A Hard Place,41,9
2023,4,Morgan Wallen,Thought You Should Know,32,10
2023,4,Taylor Swift,All Of The Girls You Loved Before,1,11
2023,4,Morgan Wallen,You Proof,45,12
2023,4,Chris Brown,Under The Influence,28,13
2023,4,Harry Styles,As It Was,51,14
2023,4,David Guetta & Bebe Rexha,I'm Good (Blue),30,15
2023,4,Taylor Swift,Lavender Haze,22,16
2023,4,Sam Smith & Kim Petras,Unholy,26,17
2023,4,Lil Uzi Vert,Just Wanna Rock,23,18
2023,4,Morgan Wallen,Thinkin' Bout Me,3,19
2023,4,Toosii,Favorite Song,5,20
2023,4,Karol G x Shakira,TQG,4,21
2023,4,Miguel,Sure Thing,34,22
2023,4,RAYE Featuring 070 Shake,Escapism,16,23
2023,4,Morgan Wallen,One Thing At A Time,16,24
2023,4,Eslabon Armado X Peso Pluma,Ella Baila Sola,1,25
2023,4,Drake & 21 Savage,Rich Flex,20,26
2023,4,Kane Brown With Katelyn Brown,Thank God,28,27
2023,4,Stephen Sanchez,Until I Found You,38,28
2023,4,Jimin,"Set Me Free, Pt. 2",1,29
2023,4,Beyonce,Cuff It,32,30
2023,4,Luke Combs,"Going, Going, Gone",19,31
2023,4,Zach Bryan,Something In The Orange,48,32
2023,4,"Metro Boomin, Future & Chris Brown",Superhero (Heroes & Villains),16,33
2023,4,Lainey Wilson,Heart Like A Truck,19,34
2023,4,SZA,Snooze,15,35
2023,4,Carly Pearce,What He Didn't Do,14,36
2023,4,Morgan Wallen,Everything I Love,8,37
2023,4,Morgan Wallen,Ain't That Some,3,38
2023,4,Drake & 21 Savage,Spin Bout U,20,39
2023,4,Lady Gaga,Bloody Mary,12,40
2023,4,JVKE,Golden Hour,30,41
2023,4,HARDY Featuring Lainey Wilson,Wait In The Truck,29,42
2023,4,SZA,Shirt,21,43
2023,4,Luke Combs,5 Leaf Clover,1,44
2023,4,Morgan Wallen,I Wrote The Book,8,45
2023,4,Nicki Minaj,Red Ruby Da Sleeze,3,46
2023,4,Superstar Pride,Painting Pictures,6,47
2023,4,Luke Combs,Love You Anyway,6,48
2023,4,Fuerza Regida X Grupo Frontera,Bebe Dame,13,49
2023,4,Morgan Wallen Featuring Eric Church,Man Made A Bar,3,50
2023,4,SZA,Nobody Gets Me,15,51
2023,4,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",10,52
2023,4,Morgan Wallen Featuring ERNEST,Cowgirls,3,53
2023,4,Jordan Davis,Next Thing You Know,9,54
2023,4,Lizzy McAlpine,Ceilings,5,55
2023,4,Corey Kent,Wild As Her,24,56
2023,4,Parker McCollum,Handle On You,12,57
2023,4,Miley Cyrus,River,2,58
2023,4,Ice Spice,In Ha Mood,7,59
2023,4,Morgan Wallen,'98 Braves,3,60
2023,4,Morgan Wallen,Sunrise,3,61
2023,4,Lizzo Featuring SZA,Special,6,62
2023,4,Lil Baby,Freestyle,25,63
2023,4,The Kid LAROI,Love Again,8,64
2023,4,"Metro Boomin, Travis Scott & Young Thug",Trance,7,65
2023,4,Hozier,Eat Your Young,1,66
2023,4,Megan Moroney,Tennessee Orange,15,67
2023,4,Sabrina Carpenter,Nonsense,10,68
2023,4,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,9,69
2023,4,Yandel & Feid,Yandel 150,6,70
2023,4,Peso Pluma,Por Las Noches,2,71
2023,4,Peso Pluma X Natanael Cano,PRC,6,72
2023,4,Lil Baby Featuring Fridayy,Forever,11,73
2023,4,Lil Uzi Vert,Watch This (ARIZONATEARS Pluggnb Remix),5,74
2023,4,Zach Bryan Featuring Maggie Rogers,Dawns,8,75
2023,4,Yng Lvcas x Peso Pluma,La Bebe,1,76
2023,4,Carin Leon X Grupo Frontera,Que Vuelvas,13,77
